n,positive_rate,threshold,accuracy,macro_f1,precision,recall,f1_positive,roc_auc,pr_auc,brier,tn,fp,fn,tp,task,horizon_s,variant,feature_set,test_session,model,calibration_source,calibration_method,fit_rows,calibration_rows,test_rows,fit_s,infer_ms_row,n_used_features,removed_all_missing_features
2150,0.1972093023255814,0.7800000000000001,0.8167441860465117,0.7218029507081201,0.5319148936170213,0.589622641509434,0.5592841163310962,0.8166259920418024,0.5716008835474242,0.16633799486785852,1506,220,174,250,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,1319,331,2150,0.4397549999994226,0.004746589300677527,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.28,0.9619565217391305,0.4903047091412742,0.0,0.0,0.0,,,0.03684815085354355,354,14,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1282,2150,368,0.010751250003522728,0.005605527171017298,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.4800000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0010765428840031669,368,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1282,2150,368,0.19443391599634197,0.08448279075547242,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.3400000000000001,1.0,0.5,0.0,0.0,0.0,,,0.000108795203445811,368,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1282,2150,368,0.2995558750044438,0.08466519565168394,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.3400000000000001,1.0,0.5,0.0,0.0,0.0,,,0.00014690855648044328,368,0,0,0,pre_onset_currently_healthy,20,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1282,2150,368,0.43314249999821186,0.018101676628050525,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.5800000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0010306022499206,93,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,blocked_tail_20pct,platt_sigmoid,1223,307,93,0.0101859999995213,0.019768817207565712,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.6400000000000001,1.0,0.5,0.0,0.0,0.0,,,0.00042301391845956407,93,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,blocked_tail_20pct,platt_sigmoid,1223,307,93,0.1948576669965405,0.30689740863939124,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4800000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0007980169708528092,93,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,blocked_tail_20pct,platt_sigmoid,1223,307,93,0.27423087500210386,0.3368180967749707,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.5200000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0014285282004278359,93,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,1223,307,93,0.421529791005014,0.07859318281188407,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
366,0.0,0.3400000000000001,0.9781420765027322,0.494475138121547,0.0,0.0,0.0,,,0.019918568875518218,358,8,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,blocked_tail_20pct,platt_sigmoid,1005,252,366,0.008248958001786377,0.007217213102900092,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
366,0.0,0.6600000000000001,1.0,0.5,0.0,0.0,0.0,,,0.014187356197397605,366,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,blocked_tail_20pct,platt_sigmoid,1005,252,366,0.19575470900599612,0.07900273224753658,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
366,0.0,0.5200000000000001,1.0,0.5,0.0,0.0,0.0,,,0.0010308775477732178,366,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,RandomForest,blocked_tail_20pct,platt_sigmoid,1005,252,366,0.27097225000034086,0.08165892349162313,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
366,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.0031370979210568997,366,0,0,0,pre_onset_currently_healthy,20,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,1005,252,366,0.45021687500411645,0.015373863381603377,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.5,0.7073170731707317,0.4142857142857143,0.0,0.0,0.0,0.5,0.2926829268292683,0.2926829268292683,841,0,348,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S1_LOW_SOC_STRESS,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,1189,0.0,0.0,0,
1189,0.2926829268292683,0.5,0.7073170731707317,0.4142857142857143,0.0,0.0,0.0,0.5,0.2926829268292683,0.2926829268292683,841,0,348,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S1_LOW_SOC_STRESS,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,1189,0.0,0.0,0,
93,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S2_HIGH_SOC_CONTROL,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,93,0.0,0.0,0,
93,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S2_HIGH_SOC_CONTROL,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,93,0.0,0.0,0,
844,0.0509478672985782,0.5,0.9490521327014217,0.4869300911854103,0.0,0.0,0.0,0.5,0.0509478672985782,0.0509478672985782,801,0,43,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S3_MEDIUM_SOC_WHOLETESTING,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,844,0.0,0.0,0,
844,0.0509478672985782,0.5,0.9490521327014217,0.4869300911854103,0.0,0.0,0.0,0.5,0.0509478672985782,0.0509478672985782,801,0,43,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S3_MEDIUM_SOC_WHOLETESTING,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,844,0.0,0.0,0,
2150,0.1972093023255814,0.5,0.8027906976744186,0.4453044375644995,0.0,0.0,0.0,0.5,0.1972093023255814,0.1972093023255814,1726,0,424,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S4_SAFETY_RICH_NAVEEN12,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,2150,0.0,0.0,0,
2150,0.1972093023255814,0.5,0.8027906976744186,0.4453044375644995,0.0,0.0,0.0,0.5,0.1972093023255814,0.1972093023255814,1726,0,424,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S4_SAFETY_RICH_NAVEEN12,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,2150,0.0,0.0,0,
368,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S5_REAL_TMS_JULY10,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,368,0.0,0.0,0,
368,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,engineering_baseline,S5_REAL_TMS_JULY10,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,368,0.0,0.0,0,
